node1; node2; key; weight; label; text1; text2
5e8d4b9b35252e9015c821bf2e8e9fb7;42ecf40fd2885b2a625ef61802cf7c9a;full_image_query;165.4321933489558;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;a2aa1b2a63e39ad55e8f4c122290695e;full_image_query;161.9105069642422;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;33389e80dc29e08f43b52a10574efb8c;full_image_query;160.78603500131933;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;e87709aae876ac42d093be9ccb1b26fd;full_image_query;160.49969723921586;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;e87709aae876ac42d093be9ccb1b26fd;related_text;0.023282340311325818;;{'rezeki', 'lancar', 'pandemi', 'smga', 'kak', 'bgt', 'nya', 'aminn', 'sehat', 'bismilla', 'gppa', 'rezekinya', 'cpt', 'tpi', 'yoonmeowbit', 'umur', 'httpstcovlw1jcthke', 'selalupanjang', 'kalo', 'sekolah', 'nnti', 'jarang', 'makasi'};{'zaki', 'ojok', 'u200ekemudian', 'u200esemua', 'berdirinya', 'ali', 'u200ekarena', 'dijaga', 'isyaratisyarat', 'u200epekalongan', 'u200emahfudz', 'nabi', 'hizbu', 'langit', 'u200ekekasih', 'mendidik', 'basyaiban', 'jaman', 'pemecatan', 'marwah', 'terpuji', 'perongrong', 'see', 'u200eapalagi', 'namanama', 'u201cjadi', 'golonganku', 'jemberu201d', 'gurunya', 'u200eu200eu201cbasyaibanu201d', 'direstuai', 'membutuhkannyau200eberdirinya', 'pekalonganu201d', 'setuju', 'anak', 'sepertiu2019', 'surut', 'u200epenulis', 'u200eserta', 'kyai', 'u200ebukan', 'sakiti', 'hina', 'u200edilakukan', 'perasaan', 'busana', 'u200eingin', 'waliyullah', 'membawa', 'wataknya', 'hasyim', 'meluncur', 'indonesia', 'kedatangan', 'wahab', 'u201csholawat', 'galerisantrinu', 'u200ejangan', 'beneran', 'membina', 'ulamaulama', 'u200eali', 'mbah', 'u200ekepentingan', 'pcnu', 'hadis', 'madinah', 'kekasih', 'saiki', 'baitu200ebait', 'lulus', 'u200ezuber', 'karakteristik', 'mimpinyau200ekh', 'u200ebeliau', 'u200eselanjutnya', 'diau201d', 'beliau', 'sosok', 'media', 'makkahu201d', 'u200ekepada', 'less', 'abdul', 'pengubah', 'pki', 'nama', 'u200esiddiq', 'mata', 'latihan', 'makkah', 'berani', 'pakaian', '2020', 'alturmusi', 'keu200eindonesiaan', 'pakar', 'pandang', 'sikap', 'u200ebutuh', 'menulis', 'dii', 'menderita', 'menghina', 'oknum', 'rasulullah', 'merusak', 'kwitang', 'eksistensi', 'gagahgagahan', 'berdiri', 'u200esehingga', 'baitbair', 'u201csyekh', 'u200eyang', 'yasin', 'u200enamanya', 'bapaknya', 'banyuwangi', 'ber', 'nii', 'jakarta', 'contoh', 'ibrahim', 'serbaguna', 'nusantarau200esebuah', 'nukyai', 'sesungguhnya', 'durriyah', 'biirul', 'kaum', 'u200epancasila', 'ituu201d', 'gerakan', 'dikenal', 'u200esholawat', 'ulama', 'terdepan', 'u200etahrir', 'mengawal', 'mencoreng', 'semangat', 'pasuruan', 'baginda', 'orang', 'u200esaw', 'peran', 'istikharah', 'kiai', 'muhammad', 'hadratusysyaikh', 'jember', 'batin', 'swt', 'pakaiannya', 'wajar', 'walaipun', 'u200esampai', 'mengingkari', 'irsad', 'satusatunya', 'manshur', 'buwak', 'sing', 'adzim', 'pancasila', 'membandingi', 'memuji', 'abdullah', 'dam', 'ceboki', 'siddiq', 'kuen', 'u200eu200eu201cmaulana', 'u200ehamid', 'pendiri', 'nasabanya', 'bijaksana', 'mengeluarkan', 'u200edia', 'bagaimanau200embah', 'pamrihu201d', 'u200epembinaan', 'tindakan', 'buang', 'saw', 'dirawat', 'u200emengganggu', 'asyu2019ari', 'maneh', 'pamrih', 'u200esang', 'membela', 'akeh', 'dahlan', 'konteks', 'salah', 'syekh', 'wali', 'u201cyo', 'alfadani', 'anakanaknya', 'nyambung', 'u200emaka', 'habib', 'sayyid', 'mengotori', 'hamid', 'menyuarakan', 'identik', 'sowan', 'putraputra', 'durhaka', 'u200emenolong', 'mendirikan', 'u201csiapa', 'zainal', 'terkemuka', 'butuh', 'apapun', 'merongrong', 'malangbangkit', 'tibatiba', 'menggendongu200eu200eu201ciku', 'u200ehasyim', 'allah', 'hasil', 'badar', 'mahfudz', 'u200eanaknya', 'engkau', 'satunya', 'tokoh', 'maha', 'badaru200eawal', 'u200edari', 'banser', 'korban', 'lepas', 'dipek', 'nkri', 'sahabat', 'kalangan', 'ratusan', 'gendong', 'lutfi', 'habaib', 'gerwani', 'lkl', 'ansor', 'shiddiq', 'lanjutan', 'jalur', 'cewokono', 'air', 'diyakini', 'badaru201d', 'bagus', 'kisah', 'pengampunu201du200ebarisan', 'jaddab', 'u201cbeliau', 'khawatir', 'u200eseluruh', 'mencibir', 'walidaianu201d', 'u200eabidin', 'kebenaran', 'harapan', 'kirakira', 'tugasnya', 'saolawat', 'saikhan', 'u200ebanyuwangi', 'maemun', 'u201cmenolong', 'surat', 'suka', 'u200eketika', 'ketua', 'sawu200enah', 'anggota', 'siapsiapa', 'setia', 'penjaga', 'nya', 'komandan', 'u200edibuang', 'syair', 'solo', 'resepsi', 'bashirah', 'kadang', 'u200edan', 'terkenal', 'disetujui', 'diambil', 'u200eketua', 'u200eindonesia', 'segi', 'ahmad', 'memakai', 'u200eitu', 'menarik', 'mencintai', 'sungkansungkan', 'buangu201d', 'arahan', 'barisan', 'cinta', 'ahli', 'kader', 'gagah', 'u200emurid', 'aset', 'u200eu200ebanser', 'pancasilau200eseorang', 'ubed', 'u200ehasbullah', 'gus', 'orangorang', 'sahabatnya', 'orangu201d', 'menjaga'}
5e8d4b9b35252e9015c821bf2e8e9fb7;c6cbfce19f436fa6ab71d51e6ace5612;full_image_query;159.94185914011717;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;ba7e656b478bfd2f4bb921bdb7390c4d;full_image_query;158.881803131421;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;1f29b277957b16b4f173e45a5fe32160;full_image_query;157.71490829225738;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;f762b5dde4615e62a9fcd123e0256f31;full_image_query;157.47350994608297;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;eece0f55f2c860edbe5f797fdc3ae6e6;full_image_query;157.15813499859698;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;815f3193c4c3a137dd0d2cced1077ce8;full_image_query;156.79755017705907;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;59c2e673be0ae8990f44e1cf9effe79f;full_image_query;154.3439907032797;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;08afef545f960414dce2b82d344913cd;full_image_query;153.06555728683043;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;bafac5617378ae93d4baf75edd4bf2f8;full_image_query;152.76214690098746;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;0ad9d383085c4be003c78d7837c29c46;full_image_query;152.519245637277;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;0ad9d383085c4be003c78d7837c29c46;related_text;0.038980509745127435;;{'rezeki', 'lancar', 'pandemi', 'smga', 'kak', 'bgt', 'nya', 'aminn', 'sehat', 'bismilla', 'gppa', 'rezekinya', 'cpt', 'tpi', 'yoonmeowbit', 'umur', 'httpstcovlw1jcthke', 'selalupanjang', 'kalo', 'sekolah', 'nnti', 'jarang', 'makasi'};{'gibraltarnc', 'rp11triliun', 'masbro', 'nih', 'hambaallah411', 'u0001f602u0001f602u0001f95bu0001f37c', 'jokowi', 'mcaops', 'nya', 'iris', 'fadlizon', 'ccicpolri', 'setkabgoid', 'h4ckne3t', 'amrizaldy511', 'httpstcodlxv4ktyyn', 'h4tun27', 'anonymous2024', 'kpkri', 'uang', 'bom', 'exploit8', 'fkadrun', 'hendra1968', '212thepoweroff1', 'doncorleone78', 'ppatk', 'binofficialri', 'divhumaspolri'}
5e8d4b9b35252e9015c821bf2e8e9fb7;25e0ba6f75deaf50a74688c95d14ae9c;full_image_query;152.205181961653;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;7c71effb4f4e50b7a4c2fc485317c05d;full_image_query;152.20412537646476;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;03cf5e8c10f6cdd2d5cb33c61410ba2d;full_image_query;152.07035231431047;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;fb57928ef1bcf805cb0810c8dd79222d;full_image_query;151.96614196242342;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;1e641c9cf1f6ed1722d3d0c126d70b98;full_image_query;151.68057808476084;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;23b31e8b7277b3060aeee9a389d01302;full_image_query;151.18420202657666;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;4980afebfb863d0f6035d8c5ef447239;full_image_query;150.71709349348575;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;04e65778d0d8314d2ec1dc35b12af2fb;full_image_query;150.42307096603847;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;546856d51935f2403e01020d13247f82;full_image_query;150.10228929968923;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;89aa39c2f5009d5286cd48c7b83e9300;full_image_query;149.07745000712933;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;4d93fbb6c37a6fd71ef14b72918e63b9;full_image_query;148.1384301388983;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;a4d552258049f29e555fe7e7feccd601;full_image_query;147.18912119613154;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;2a386ac5817461519fc27cd0d110ef28;full_image_query;147.02848978709434;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;903cddc5f9a392c5fbab8a4c8a935281;full_image_query;146.22969544381522;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;1e9c687102e09dc2da57640afe270ab9;full_image_query;146.18577513150447;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;1e9c687102e09dc2da57640afe270ab9;related_text;0.039596273291925464;;{'rezeki', 'lancar', 'pandemi', 'smga', 'kak', 'bgt', 'nya', 'aminn', 'sehat', 'bismilla', 'gppa', 'rezekinya', 'cpt', 'tpi', 'yoonmeowbit', 'umur', 'httpstcovlw1jcthke', 'selalupanjang', 'kalo', 'sekolah', 'nnti', 'jarang', 'makasi'};{'mengeluarkan', 'reisa', 'sinovac', 'pandemi', 'penggunaan', 'jokowi', 'kemarin', 'lawan', 'keterangan', 'bhw', 'pemerintah', 'broto', 'vaksin', 'link', 'senin', 'pers', 'kelompok', 'bpom', 'bicara', 'coronavac', 'httpstcocej2l8cpab', 'usia', 'asmoro', 'bgi', 'httpstcokdklnzaoiq', 'juru', 'izin', 'bergerak'}
