node1; node2; key; weight; label; text1; text2
f6b2d1aa6da5a2de5ad0d7b36d58aeef;65e2d81997a99edd224348a990bbd173;subimage;0;;;;
f6b2d1aa6da5a2de5ad0d7b36d58aeef;65e2d81997a99edd224348a990bbd173;ocr;0;;;;
f6b2d1aa6da5a2de5ad0d7b36d58aeef;771e32d716ecd732fe6a0bb93054942d;full_image_query;0;;;;
f6b2d1aa6da5a2de5ad0d7b36d58aeef;771e32d716ecd732fe6a0bb93054942d;related_text;0.41666666666666663;;;;
f6b2d1aa6da5a2de5ad0d7b36d58aeef;771e32d716ecd732fe6a0bb93054942d;subimage;0;;;;
f6b2d1aa6da5a2de5ad0d7b36d58aeef;771e32d716ecd732fe6a0bb93054942d;ocr;0;;;;
f6b2d1aa6da5a2de5ad0d7b36d58aeef;08f7c4bb220547b79fd5a88c51ee3700;full_image_query;0;;;;
f6b2d1aa6da5a2de5ad0d7b36d58aeef;08f7c4bb220547b79fd5a88c51ee3700;related_text;0.3333333333333333;;;;
f6b2d1aa6da5a2de5ad0d7b36d58aeef;08f7c4bb220547b79fd5a88c51ee3700;subimage;0;;;;
f6b2d1aa6da5a2de5ad0d7b36d58aeef;08f7c4bb220547b79fd5a88c51ee3700;ocr;0;;;;
f6b2d1aa6da5a2de5ad0d7b36d58aeef;6a29508d97696a3cc057d08149b7e4ce;full_image_query;0;;;;
f6b2d1aa6da5a2de5ad0d7b36d58aeef;6a29508d97696a3cc057d08149b7e4ce;related_text;0.3333333333333333;;;;
f6b2d1aa6da5a2de5ad0d7b36d58aeef;6a29508d97696a3cc057d08149b7e4ce;subimage;0;;;;
f6b2d1aa6da5a2de5ad0d7b36d58aeef;6a29508d97696a3cc057d08149b7e4ce;ocr;0;;;;
d41ef034a482510c595f5a17aa6d25cf;ba7e656b478bfd2f4bb921bdb7390c4d;full_image_query;0;;;;
d41ef034a482510c595f5a17aa6d25cf;ba7e656b478bfd2f4bb921bdb7390c4d;related_text;0.41666666666666663;;;;
d41ef034a482510c595f5a17aa6d25cf;ba7e656b478bfd2f4bb921bdb7390c4d;subimage;0;;;;
d41ef034a482510c595f5a17aa6d25cf;ba7e656b478bfd2f4bb921bdb7390c4d;ocr;0;;;;
d41ef034a482510c595f5a17aa6d25cf;03cf5e8c10f6cdd2d5cb33c61410ba2d;full_image_query;0;;;;
d41ef034a482510c595f5a17aa6d25cf;03cf5e8c10f6cdd2d5cb33c61410ba2d;related_text;0.3333333333333333;;;;
d41ef034a482510c595f5a17aa6d25cf;03cf5e8c10f6cdd2d5cb33c61410ba2d;subimage;0;;;;
d41ef034a482510c595f5a17aa6d25cf;03cf5e8c10f6cdd2d5cb33c61410ba2d;ocr;0;;;;
d41ef034a482510c595f5a17aa6d25cf;ce459b1fffa366f3ec2e44d7c0db5f02;full_image_query;0;;;;
d41ef034a482510c595f5a17aa6d25cf;ce459b1fffa366f3ec2e44d7c0db5f02;related_text;0.41666666666666663;;;;
d41ef034a482510c595f5a17aa6d25cf;ce459b1fffa366f3ec2e44d7c0db5f02;subimage;0;;;;
d41ef034a482510c595f5a17aa6d25cf;ce459b1fffa366f3ec2e44d7c0db5f02;ocr;0;;;;
d41ef034a482510c595f5a17aa6d25cf;c77593f4e3346762065b80190616298a;full_image_query;0;;;;
d41ef034a482510c595f5a17aa6d25cf;c77593f4e3346762065b80190616298a;related_text;0.41666666666666663;;;;
d41ef034a482510c595f5a17aa6d25cf;c77593f4e3346762065b80190616298a;subimage;0;;;;
d41ef034a482510c595f5a17aa6d25cf;c77593f4e3346762065b80190616298a;ocr;0;;;;
d41ef034a482510c595f5a17aa6d25cf;ec49440ab870af62c72ce209274cbe8a;full_image_query;0;;;;
d41ef034a482510c595f5a17aa6d25cf;ec49440ab870af62c72ce209274cbe8a;related_text;0.41666666666666663;;;;
d41ef034a482510c595f5a17aa6d25cf;ec49440ab870af62c72ce209274cbe8a;subimage;0;;;;
d41ef034a482510c595f5a17aa6d25cf;ec49440ab870af62c72ce209274cbe8a;ocr;0;;;;
d41ef034a482510c595f5a17aa6d25cf;a5df085307a8ad01657ba64116a304e7;full_image_query;0;;;;
d41ef034a482510c595f5a17aa6d25cf;a5df085307a8ad01657ba64116a304e7;related_text;0.41666666666666663;;;;
d41ef034a482510c595f5a17aa6d25cf;a5df085307a8ad01657ba64116a304e7;subimage;0;;;;
d41ef034a482510c595f5a17aa6d25cf;a5df085307a8ad01657ba64116a304e7;ocr;0;;;;
d41ef034a482510c595f5a17aa6d25cf;4847f70c6aa8c083f5e7e58cb8d0d99b;full_image_query;0;;;;
d41ef034a482510c595f5a17aa6d25cf;4847f70c6aa8c083f5e7e58cb8d0d99b;related_text;0.3333333333333333;;;;
d41ef034a482510c595f5a17aa6d25cf;4847f70c6aa8c083f5e7e58cb8d0d99b;subimage;0;;;;
d41ef034a482510c595f5a17aa6d25cf;4847f70c6aa8c083f5e7e58cb8d0d99b;ocr;0;;;;
d41ef034a482510c595f5a17aa6d25cf;771e32d716ecd732fe6a0bb93054942d;full_image_query;0;;;;
d41ef034a482510c595f5a17aa6d25cf;771e32d716ecd732fe6a0bb93054942d;related_text;0.41666666666666663;;;;
d41ef034a482510c595f5a17aa6d25cf;771e32d716ecd732fe6a0bb93054942d;subimage;0;;;;
d41ef034a482510c595f5a17aa6d25cf;771e32d716ecd732fe6a0bb93054942d;ocr;0;;;;
d41ef034a482510c595f5a17aa6d25cf;a32bba7b5419a08b511343b96640a061;full_image_query;0;;;;
d41ef034a482510c595f5a17aa6d25cf;a32bba7b5419a08b511343b96640a061;related_text;0.3333333333333333;;;;
d41ef034a482510c595f5a17aa6d25cf;a32bba7b5419a08b511343b96640a061;subimage;0;;;;
d41ef034a482510c595f5a17aa6d25cf;a32bba7b5419a08b511343b96640a061;ocr;0;;;;
d41ef034a482510c595f5a17aa6d25cf;08f7c4bb220547b79fd5a88c51ee3700;full_image_query;0;;;;
d41ef034a482510c595f5a17aa6d25cf;08f7c4bb220547b79fd5a88c51ee3700;related_text;0.3333333333333333;;;;
d41ef034a482510c595f5a17aa6d25cf;08f7c4bb220547b79fd5a88c51ee3700;subimage;0;;;;
d41ef034a482510c595f5a17aa6d25cf;08f7c4bb220547b79fd5a88c51ee3700;ocr;0;;;;
d41ef034a482510c595f5a17aa6d25cf;6a29508d97696a3cc057d08149b7e4ce;full_image_query;0;;;;
d41ef034a482510c595f5a17aa6d25cf;6a29508d97696a3cc057d08149b7e4ce;related_text;0.3333333333333333;;;;
d41ef034a482510c595f5a17aa6d25cf;6a29508d97696a3cc057d08149b7e4ce;subimage;0;;;;
d41ef034a482510c595f5a17aa6d25cf;6a29508d97696a3cc057d08149b7e4ce;ocr;0;;;;
d41ef034a482510c595f5a17aa6d25cf;402e5b14f20e3b091efcf9d688d23feb;full_image_query;0;;;;
d41ef034a482510c595f5a17aa6d25cf;402e5b14f20e3b091efcf9d688d23feb;related_text;0.41666666666666663;;;;
d41ef034a482510c595f5a17aa6d25cf;402e5b14f20e3b091efcf9d688d23feb;subimage;0;;;;
d41ef034a482510c595f5a17aa6d25cf;402e5b14f20e3b091efcf9d688d23feb;ocr;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;ba7e656b478bfd2f4bb921bdb7390c4d;full_image_query;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;ba7e656b478bfd2f4bb921bdb7390c4d;related_text;0.41666666666666663;;;;
06fb9c52eeb4716d52b639b57cb36c93;ba7e656b478bfd2f4bb921bdb7390c4d;subimage;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;ba7e656b478bfd2f4bb921bdb7390c4d;ocr;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;ce459b1fffa366f3ec2e44d7c0db5f02;full_image_query;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;ce459b1fffa366f3ec2e44d7c0db5f02;related_text;0.41666666666666663;;;;
06fb9c52eeb4716d52b639b57cb36c93;ce459b1fffa366f3ec2e44d7c0db5f02;subimage;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;ce459b1fffa366f3ec2e44d7c0db5f02;ocr;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;a024a6593be5a9f2b2a1f3c123e3fdd4;full_image_query;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;a024a6593be5a9f2b2a1f3c123e3fdd4;related_text;0.41666666666666663;;;;
06fb9c52eeb4716d52b639b57cb36c93;a024a6593be5a9f2b2a1f3c123e3fdd4;subimage;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;a024a6593be5a9f2b2a1f3c123e3fdd4;ocr;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;c77593f4e3346762065b80190616298a;full_image_query;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;c77593f4e3346762065b80190616298a;related_text;0.41666666666666663;;;;
06fb9c52eeb4716d52b639b57cb36c93;c77593f4e3346762065b80190616298a;subimage;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;c77593f4e3346762065b80190616298a;ocr;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;ec49440ab870af62c72ce209274cbe8a;full_image_query;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;ec49440ab870af62c72ce209274cbe8a;related_text;0.41666666666666663;;;;
06fb9c52eeb4716d52b639b57cb36c93;ec49440ab870af62c72ce209274cbe8a;subimage;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;ec49440ab870af62c72ce209274cbe8a;ocr;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;a5df085307a8ad01657ba64116a304e7;full_image_query;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;a5df085307a8ad01657ba64116a304e7;related_text;0.41666666666666663;;;;
06fb9c52eeb4716d52b639b57cb36c93;a5df085307a8ad01657ba64116a304e7;subimage;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;a5df085307a8ad01657ba64116a304e7;ocr;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;f56d8fb2d3f3464ea5a9929caacea070;full_image_query;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;f56d8fb2d3f3464ea5a9929caacea070;related_text;0.41666666666666663;;;;
06fb9c52eeb4716d52b639b57cb36c93;f56d8fb2d3f3464ea5a9929caacea070;subimage;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;f56d8fb2d3f3464ea5a9929caacea070;ocr;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;d3fc46d7369a3a80ac36c839809bc7c7;full_image_query;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;d3fc46d7369a3a80ac36c839809bc7c7;related_text;0.3333333333333333;;;;
06fb9c52eeb4716d52b639b57cb36c93;d3fc46d7369a3a80ac36c839809bc7c7;subimage;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;d3fc46d7369a3a80ac36c839809bc7c7;ocr;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;1a952d25c203fd3edeb33d10452b22e0;full_image_query;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;1a952d25c203fd3edeb33d10452b22e0;related_text;0.3333333333333333;;;;
06fb9c52eeb4716d52b639b57cb36c93;1a952d25c203fd3edeb33d10452b22e0;subimage;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;1a952d25c203fd3edeb33d10452b22e0;ocr;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;a9eaee46fefe4e0886fa9b31aae50671;full_image_query;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;a9eaee46fefe4e0886fa9b31aae50671;related_text;0.3333333333333333;;;;
06fb9c52eeb4716d52b639b57cb36c93;a9eaee46fefe4e0886fa9b31aae50671;subimage;0;;;;
06fb9c52eeb4716d52b639b57cb36c93;a9eaee46fefe4e0886fa9b31aae50671;ocr;0;;;;
e3353fd3912ed7098796b318b12b7393;ba7e656b478bfd2f4bb921bdb7390c4d;full_image_query;0;;;;
e3353fd3912ed7098796b318b12b7393;ba7e656b478bfd2f4bb921bdb7390c4d;related_text;0.3;;;;
e3353fd3912ed7098796b318b12b7393;ba7e656b478bfd2f4bb921bdb7390c4d;subimage;0;;;;
e3353fd3912ed7098796b318b12b7393;ba7e656b478bfd2f4bb921bdb7390c4d;ocr;0;;;;
e3353fd3912ed7098796b318b12b7393;ce459b1fffa366f3ec2e44d7c0db5f02;full_image_query;0;;;;
e3353fd3912ed7098796b318b12b7393;ce459b1fffa366f3ec2e44d7c0db5f02;related_text;0.3;;;;
e3353fd3912ed7098796b318b12b7393;ce459b1fffa366f3ec2e44d7c0db5f02;subimage;0;;;;
e3353fd3912ed7098796b318b12b7393;ce459b1fffa366f3ec2e44d7c0db5f02;ocr;0;;;;
e3353fd3912ed7098796b318b12b7393;a024a6593be5a9f2b2a1f3c123e3fdd4;full_image_query;0;;;;
e3353fd3912ed7098796b318b12b7393;a024a6593be5a9f2b2a1f3c123e3fdd4;related_text;0.3;;;;
e3353fd3912ed7098796b318b12b7393;a024a6593be5a9f2b2a1f3c123e3fdd4;subimage;0;;;;
e3353fd3912ed7098796b318b12b7393;a024a6593be5a9f2b2a1f3c123e3fdd4;ocr;0;;;;
e3353fd3912ed7098796b318b12b7393;c77593f4e3346762065b80190616298a;full_image_query;0;;;;
e3353fd3912ed7098796b318b12b7393;c77593f4e3346762065b80190616298a;related_text;0.3;;;;
e3353fd3912ed7098796b318b12b7393;c77593f4e3346762065b80190616298a;subimage;0;;;;
e3353fd3912ed7098796b318b12b7393;c77593f4e3346762065b80190616298a;ocr;0;;;;
e3353fd3912ed7098796b318b12b7393;ec49440ab870af62c72ce209274cbe8a;full_image_query;0;;;;
e3353fd3912ed7098796b318b12b7393;ec49440ab870af62c72ce209274cbe8a;related_text;0.3;;;;
e3353fd3912ed7098796b318b12b7393;ec49440ab870af62c72ce209274cbe8a;subimage;0;;;;
e3353fd3912ed7098796b318b12b7393;ec49440ab870af62c72ce209274cbe8a;ocr;0;;;;
e3353fd3912ed7098796b318b12b7393;a5df085307a8ad01657ba64116a304e7;full_image_query;0;;;;
e3353fd3912ed7098796b318b12b7393;a5df085307a8ad01657ba64116a304e7;related_text;0.3;;;;
e3353fd3912ed7098796b318b12b7393;a5df085307a8ad01657ba64116a304e7;subimage;0;;;;
e3353fd3912ed7098796b318b12b7393;a5df085307a8ad01657ba64116a304e7;ocr;0;;;;
e3353fd3912ed7098796b318b12b7393;f56d8fb2d3f3464ea5a9929caacea070;full_image_query;0;;;;
e3353fd3912ed7098796b318b12b7393;f56d8fb2d3f3464ea5a9929caacea070;related_text;0.3;;;;
e3353fd3912ed7098796b318b12b7393;f56d8fb2d3f3464ea5a9929caacea070;subimage;0;;;;
e3353fd3912ed7098796b318b12b7393;f56d8fb2d3f3464ea5a9929caacea070;ocr;0;;;;
e3353fd3912ed7098796b318b12b7393;535becd715003830b13edca7cdbb59a0;full_image_query;0;;;;
e3353fd3912ed7098796b318b12b7393;535becd715003830b13edca7cdbb59a0;related_text;0.3;;;;
e3353fd3912ed7098796b318b12b7393;535becd715003830b13edca7cdbb59a0;subimage;0;;;;
e3353fd3912ed7098796b318b12b7393;535becd715003830b13edca7cdbb59a0;ocr;0;;;;
e3353fd3912ed7098796b318b12b7393;36218f4ac6dfe355ba1be4ea0a43fa0c;full_image_query;0;;;;
e3353fd3912ed7098796b318b12b7393;36218f4ac6dfe355ba1be4ea0a43fa0c;related_text;0.3;;;;
e3353fd3912ed7098796b318b12b7393;36218f4ac6dfe355ba1be4ea0a43fa0c;subimage;0;;;;
e3353fd3912ed7098796b318b12b7393;36218f4ac6dfe355ba1be4ea0a43fa0c;ocr;0;;;;
e3353fd3912ed7098796b318b12b7393;65e2d81997a99edd224348a990bbd173;full_image_query;0;;;;
e3353fd3912ed7098796b318b12b7393;65e2d81997a99edd224348a990bbd173;related_text;0.3;;;;
e3353fd3912ed7098796b318b12b7393;65e2d81997a99edd224348a990bbd173;subimage;0;;;;
e3353fd3912ed7098796b318b12b7393;65e2d81997a99edd224348a990bbd173;ocr;0;;;;
e3353fd3912ed7098796b318b12b7393;771e32d716ecd732fe6a0bb93054942d;full_image_query;0;;;;
e3353fd3912ed7098796b318b12b7393;771e32d716ecd732fe6a0bb93054942d;related_text;0.3;;;;
e3353fd3912ed7098796b318b12b7393;771e32d716ecd732fe6a0bb93054942d;subimage;0;;;;
e3353fd3912ed7098796b318b12b7393;771e32d716ecd732fe6a0bb93054942d;ocr;0;;;;
e3353fd3912ed7098796b318b12b7393;b70ab45ddab9d2d456a1fd63665490c3;full_image_query;0;;;;
e3353fd3912ed7098796b318b12b7393;b70ab45ddab9d2d456a1fd63665490c3;related_text;0.3;;;;
e3353fd3912ed7098796b318b12b7393;b70ab45ddab9d2d456a1fd63665490c3;subimage;0;;;;
e3353fd3912ed7098796b318b12b7393;b70ab45ddab9d2d456a1fd63665490c3;ocr;0;;;;
e3353fd3912ed7098796b318b12b7393;7fb78df6dac6007ae9d8802950e6e727;full_image_query;0;;;;
e3353fd3912ed7098796b318b12b7393;7fb78df6dac6007ae9d8802950e6e727;related_text;0.3;;;;
e3353fd3912ed7098796b318b12b7393;7fb78df6dac6007ae9d8802950e6e727;subimage;0;;;;
e3353fd3912ed7098796b318b12b7393;7fb78df6dac6007ae9d8802950e6e727;ocr;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;ba7e656b478bfd2f4bb921bdb7390c4d;full_image_query;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;ba7e656b478bfd2f4bb921bdb7390c4d;related_text;0.3214285714285714;;;;
5731ce70de768e996cfc6492bc9f7a7c;ba7e656b478bfd2f4bb921bdb7390c4d;subimage;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;ba7e656b478bfd2f4bb921bdb7390c4d;ocr;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;ce459b1fffa366f3ec2e44d7c0db5f02;full_image_query;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;ce459b1fffa366f3ec2e44d7c0db5f02;related_text;0.3214285714285714;;;;
5731ce70de768e996cfc6492bc9f7a7c;ce459b1fffa366f3ec2e44d7c0db5f02;subimage;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;ce459b1fffa366f3ec2e44d7c0db5f02;ocr;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;ec49440ab870af62c72ce209274cbe8a;full_image_query;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;ec49440ab870af62c72ce209274cbe8a;related_text;0.3214285714285714;;;;
5731ce70de768e996cfc6492bc9f7a7c;ec49440ab870af62c72ce209274cbe8a;subimage;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;ec49440ab870af62c72ce209274cbe8a;ocr;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;65e2d81997a99edd224348a990bbd173;full_image_query;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;65e2d81997a99edd224348a990bbd173;related_text;0.3214285714285714;;;;
5731ce70de768e996cfc6492bc9f7a7c;65e2d81997a99edd224348a990bbd173;subimage;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;65e2d81997a99edd224348a990bbd173;ocr;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;771e32d716ecd732fe6a0bb93054942d;full_image_query;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;771e32d716ecd732fe6a0bb93054942d;related_text;0.3214285714285714;;;;
5731ce70de768e996cfc6492bc9f7a7c;771e32d716ecd732fe6a0bb93054942d;subimage;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;771e32d716ecd732fe6a0bb93054942d;ocr;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;402e5b14f20e3b091efcf9d688d23feb;full_image_query;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;402e5b14f20e3b091efcf9d688d23feb;related_text;0.3214285714285714;;;;
5731ce70de768e996cfc6492bc9f7a7c;402e5b14f20e3b091efcf9d688d23feb;subimage;0;;;;
5731ce70de768e996cfc6492bc9f7a7c;402e5b14f20e3b091efcf9d688d23feb;ocr;0;;;;
2938dd68780109afd11f482882cb88ae;ba7e656b478bfd2f4bb921bdb7390c4d;full_image_query;0;;;;
2938dd68780109afd11f482882cb88ae;ba7e656b478bfd2f4bb921bdb7390c4d;related_text;0.3333333333333333;;;;
2938dd68780109afd11f482882cb88ae;ba7e656b478bfd2f4bb921bdb7390c4d;subimage;0;;;;
2938dd68780109afd11f482882cb88ae;ba7e656b478bfd2f4bb921bdb7390c4d;ocr;0;;;;
2938dd68780109afd11f482882cb88ae;ce459b1fffa366f3ec2e44d7c0db5f02;full_image_query;0;;;;
2938dd68780109afd11f482882cb88ae;ce459b1fffa366f3ec2e44d7c0db5f02;related_text;0.3333333333333333;;;;
2938dd68780109afd11f482882cb88ae;ce459b1fffa366f3ec2e44d7c0db5f02;subimage;0;;;;
2938dd68780109afd11f482882cb88ae;ce459b1fffa366f3ec2e44d7c0db5f02;ocr;0;;;;
2938dd68780109afd11f482882cb88ae;a024a6593be5a9f2b2a1f3c123e3fdd4;full_image_query;0;;;;
2938dd68780109afd11f482882cb88ae;a024a6593be5a9f2b2a1f3c123e3fdd4;related_text;0.3333333333333333;;;;
2938dd68780109afd11f482882cb88ae;a024a6593be5a9f2b2a1f3c123e3fdd4;subimage;0;;;;
2938dd68780109afd11f482882cb88ae;a024a6593be5a9f2b2a1f3c123e3fdd4;ocr;0;;;;
2938dd68780109afd11f482882cb88ae;c77593f4e3346762065b80190616298a;full_image_query;0;;;;
2938dd68780109afd11f482882cb88ae;c77593f4e3346762065b80190616298a;related_text;0.3333333333333333;;;;
2938dd68780109afd11f482882cb88ae;c77593f4e3346762065b80190616298a;subimage;0;;;;
2938dd68780109afd11f482882cb88ae;c77593f4e3346762065b80190616298a;ocr;0;;;;
2938dd68780109afd11f482882cb88ae;ec49440ab870af62c72ce209274cbe8a;full_image_query;0;;;;
2938dd68780109afd11f482882cb88ae;ec49440ab870af62c72ce209274cbe8a;related_text;0.3333333333333333;;;;
2938dd68780109afd11f482882cb88ae;ec49440ab870af62c72ce209274cbe8a;subimage;0;;;;
2938dd68780109afd11f482882cb88ae;ec49440ab870af62c72ce209274cbe8a;ocr;0;;;;
2938dd68780109afd11f482882cb88ae;a5df085307a8ad01657ba64116a304e7;full_image_query;0;;;;
2938dd68780109afd11f482882cb88ae;a5df085307a8ad01657ba64116a304e7;related_text;0.3333333333333333;;;;
2938dd68780109afd11f482882cb88ae;a5df085307a8ad01657ba64116a304e7;subimage;0;;;;
2938dd68780109afd11f482882cb88ae;a5df085307a8ad01657ba64116a304e7;ocr;0;;;;
2938dd68780109afd11f482882cb88ae;f56d8fb2d3f3464ea5a9929caacea070;full_image_query;0;;;;
2938dd68780109afd11f482882cb88ae;f56d8fb2d3f3464ea5a9929caacea070;related_text;0.3333333333333333;;;;
2938dd68780109afd11f482882cb88ae;f56d8fb2d3f3464ea5a9929caacea070;subimage;0;;;;
2938dd68780109afd11f482882cb88ae;f56d8fb2d3f3464ea5a9929caacea070;ocr;0;;;;
2938dd68780109afd11f482882cb88ae;65e2d81997a99edd224348a990bbd173;full_image_query;0;;;;
2938dd68780109afd11f482882cb88ae;65e2d81997a99edd224348a990bbd173;related_text;0.3333333333333333;;;;
2938dd68780109afd11f482882cb88ae;65e2d81997a99edd224348a990bbd173;subimage;0;;;;
2938dd68780109afd11f482882cb88ae;65e2d81997a99edd224348a990bbd173;ocr;0;;;;
2938dd68780109afd11f482882cb88ae;771e32d716ecd732fe6a0bb93054942d;full_image_query;0;;;;
2938dd68780109afd11f482882cb88ae;771e32d716ecd732fe6a0bb93054942d;related_text;0.3333333333333333;;;;
2938dd68780109afd11f482882cb88ae;771e32d716ecd732fe6a0bb93054942d;subimage;0;;;;
2938dd68780109afd11f482882cb88ae;771e32d716ecd732fe6a0bb93054942d;ocr;0;;;;
03cf5e8c10f6cdd2d5cb33c61410ba2d;f6b2d1aa6da5a2de5ad0d7b36d58aeef;full_image_query;0;;;;
03cf5e8c10f6cdd2d5cb33c61410ba2d;f6b2d1aa6da5a2de5ad0d7b36d58aeef;related_text;0.3333333333333333;;;;
03cf5e8c10f6cdd2d5cb33c61410ba2d;f6b2d1aa6da5a2de5ad0d7b36d58aeef;subimage;0;;;;
03cf5e8c10f6cdd2d5cb33c61410ba2d;f6b2d1aa6da5a2de5ad0d7b36d58aeef;ocr;0;;;;
03cf5e8c10f6cdd2d5cb33c61410ba2d;d41ef034a482510c595f5a17aa6d25cf;full_image_query;0;;;;
03cf5e8c10f6cdd2d5cb33c61410ba2d;d41ef034a482510c595f5a17aa6d25cf;related_text;0.3333333333333333;;;;
03cf5e8c10f6cdd2d5cb33c61410ba2d;d41ef034a482510c595f5a17aa6d25cf;subimage;0;;;;
03cf5e8c10f6cdd2d5cb33c61410ba2d;d41ef034a482510c595f5a17aa6d25cf;ocr;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;f6b2d1aa6da5a2de5ad0d7b36d58aeef;full_image_query;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;f6b2d1aa6da5a2de5ad0d7b36d58aeef;related_text;0.41666666666666663;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;f6b2d1aa6da5a2de5ad0d7b36d58aeef;subimage;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;f6b2d1aa6da5a2de5ad0d7b36d58aeef;ocr;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;d41ef034a482510c595f5a17aa6d25cf;full_image_query;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;d41ef034a482510c595f5a17aa6d25cf;related_text;0.41666666666666663;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;d41ef034a482510c595f5a17aa6d25cf;subimage;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;d41ef034a482510c595f5a17aa6d25cf;ocr;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;ae917e35effce2eeb6e3c9d03f8f3f34;full_image_query;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;ae917e35effce2eeb6e3c9d03f8f3f34;related_text;0.5;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;ae917e35effce2eeb6e3c9d03f8f3f34;subimage;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;ae917e35effce2eeb6e3c9d03f8f3f34;ocr;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;06fb9c52eeb4716d52b639b57cb36c93;full_image_query;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;06fb9c52eeb4716d52b639b57cb36c93;related_text;0.41666666666666663;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;06fb9c52eeb4716d52b639b57cb36c93;subimage;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;06fb9c52eeb4716d52b639b57cb36c93;ocr;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;e3353fd3912ed7098796b318b12b7393;full_image_query;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;e3353fd3912ed7098796b318b12b7393;related_text;0.3;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;e3353fd3912ed7098796b318b12b7393;subimage;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;e3353fd3912ed7098796b318b12b7393;ocr;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;e2f3be5793a2701b0da07d957fbdf5da;full_image_query;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;e2f3be5793a2701b0da07d957fbdf5da;related_text;0.3125;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;e2f3be5793a2701b0da07d957fbdf5da;subimage;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;e2f3be5793a2701b0da07d957fbdf5da;ocr;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;5731ce70de768e996cfc6492bc9f7a7c;full_image_query;0;;;;
